pclass,survived,age,sibsp,parch,fare,cabin,boat,body,sex_male,embarked_Q,embarked_S
0.0,0.0,0.46137764566916317,0.0,0.11111111111111109,0.057970539254838485,C118,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.38622103808811614,0.125,0.0,0.22109807522194713,D36,6,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.28601222798005344,0.125,0.0,0.22109807522194713,D36,6,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.7244257722028277,0.0,0.2222222222222222,0.22109807522194713,D48,13,0.37003058103975534,0.9999999999999999,0.0,0.0
0.0,1.0,0.23590782292602214,0.0,0.2222222222222222,0.051301584996521765,D47,5,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.7995823797838746,0.0,0.0,0.05074862022309093,C23 C25 C27,13,0.8012232415902141,0.9999999999999999,0.0,1.0
0.0,1.0,0.48642984819617885,0.0,0.0,0.21255864393440782,C105,8,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.05024445219987461,C23 C25 C27,7,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.27348612671654565,0.0,0.11111111111111109,0.1209753416358076,B36,5,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.8121084810473824,0.0,0.11111111111111109,0.1209753416358076,B30,13,0.7125382262996942,0.9999999999999999,0.0,0.0
0.0,0.0,0.35490578492934655,0.0,0.0,0.05410739813385612,D43,13,0.5749235474006116,0.9999999999999999,0.0,0.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.0,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.5678495064089797,0.0,0.0,0.055628295244541985,C124,13,0.5045871559633027,0.9999999999999999,0.0,1.0
0.0,0.0,0.28601222798005344,0.0,0.0,0.18249984580226936,B24,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.36116883556110047,0.125,0.0,0.12999454257145598,C2,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.27348612671654565,0.125,0.0,0.12999454257145598,C2,8,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.2233817216625143,0.125,0.0,0.21255864393440782,C65,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.21085562039900646,0.125,0.0,0.21255864393440782,C65,8,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3736949368246083,0.0,0.0,0.18249984580226936,B73,3,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.6492691646217807,0.0,0.0,0.05953203526170282,C104,6,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.5866386583042416,0.0,0.0,0.10149724044618187,C110,13,0.6299694189602446,0.9999999999999999,0.0,1.0
0.0,1.0,0.699373569675812,0.0,0.11111111111111109,0.16231419173453318,C50,7,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.473903746932671,0.0,0.0,0.0,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.07729405233978466,C23 C25 C27,A,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.27348612671654565,0.0,0.0,0.2647385704347907,C23 C25 C27,13,0.7064220183486238,0.9999999999999999,0.0,0.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.4440992237022602,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.5365342532502102,0.0,0.11111111111111109,0.41250332793836464,B3,2,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.38622103808811614,0.0,0.0,0.09856123757927521,A24,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.5615864557772259,0.0,0.0,0.05182214872781017,C23 C25 C27,9,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.09759350042902103,A32,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.4112732406151318,0.0,0.0,0.05410739813385612,A11,11,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.5741125570407337,0.0,0.0,0.15458810467956932,C23 C25 C27,13,0.045871559633027525,0.9999999999999999,0.0,0.0
0.0,0.0,0.44885154440565533,0.0,0.0,0.07831878409428937,A10,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.4112732406151318,0.0,0.0,0.16883675574220638,B77,8,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.6868474684123042,0.125,0.0,0.11594107850967697,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.6743213671487964,0.125,0.0,0.11594107850967697,C23 C25 C27,6,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.4112732406151318,0.0,0.0,0.05182214872781017,C23 C25 C27,13,0.3302752293577982,0.9999999999999999,0.0,1.0
0.0,1.0,0.16075121534497513,0.24999999999999997,0.2222222222222222,0.5121218935012879,B57 B59 B63 B66,4,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.2233817216625143,0.24999999999999997,0.2222222222222222,0.5121218935012879,B57 B59 B63 B66,4,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.2609600254530378,0.24999999999999997,0.2222222222222222,0.5121218935012879,B57 B59 B63 B66,4,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.7620040759933512,0.125,0.3333333333333333,0.5121218935012879,B57 B59 B63 B66,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.5991647595677494,0.125,0.3333333333333333,0.5121218935012879,B57 B59 B63 B66,4,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.05953203526170282,C106,3,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.2985383292435613,0.0,0.0,0.13526459159462315,B35,9,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.05074862022309093,C23 C25 C27,1,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.4363254431421475,0.125,0.0,0.11272049299551928,C28,11,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3736949368246083,0.0,0.0,0.060507970265993034,C23 C25 C27,4,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.42379934187863966,0.0,0.0,0.05182214872781017,C23 C25 C27,7,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.4989559494596867,0.0,0.0,0.29953885119177276,C125,3,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.4363254431421475,0.0,0.0,0.05130978285055781,E24,5,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.6242169620947651,0.125,0.0,0.1091095334796455,E44,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.48642984819617885,0.125,0.0,0.1091095334796455,E44,11,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.699373569675812,0.0,0.0,0.06929138530460494,A26,3,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.06929138530460494,A6,7,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.699373569675812,0.0,0.0,0.05182214872781017,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.699373569675812,0.0,0.0,0.05991421140938287,A7,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.2985383292435613,0.125,0.0,0.11711220051482524,C31,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.05074862022309093,A19,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.2233817216625143,0.125,0.0,0.11711220051482524,C31,6,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.2985383292435613,0.125,0.0,0.1605739044348829,B45,7,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.28601222798005344,0.125,0.0,0.1605739044348829,B45,7,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.0730685065004203,0.0,0.2222222222222222,0.2625265161540666,E34,3,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.5615864557772259,0.125,0.11111111111111109,0.2625265161540666,E34,3,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.4989559494596867,0.125,0.11111111111111109,0.2625265161540666,E34,3,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.7118996709393199,0.125,0.0,0.28598955515321006,B78,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.3486427342975926,0.125,0.0,0.28598955515321006,B78,6,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.398747139351624,0.0,0.0,0.05953203526170282,B50,3,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.7745301772568589,0.0,0.0,0.05182214872781017,C87,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.6743213671487964,0.125,0.0,0.1082149914547131,C116,1,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.5365342532502102,0.125,0.0,0.1082149914547131,C116,5,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.6492691646217807,0.125,0.0,0.1527664244005612,D20,4,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.05410739813385612,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.7745301772568589,0.0,0.0,0.15614960068643363,B28,6,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.8371606835743981,0.125,0.0,0.4328841690069588,C55 C57,13,0.290519877675841,0.9999999999999999,0.0,1.0
0.0,0.0,0.7870562785203667,0.125,0.0,0.4328841690069588,C55 C57,13,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.7620040759933512,0.0,0.0,0.06308600017332605,D50,13,0.13761467889908258,0.9999999999999999,0.0,1.0
0.0,1.0,0.5991647595677494,0.0,0.0,0.050610427826483444,D17,8,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.2233817216625143,0.0,0.2222222222222222,0.1554664461834305,E68,8,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.6492691646217807,0.125,0.11111111111111109,0.1554664461834305,E67,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.48642984819617885,0.125,0.11111111111111109,0.1554664461834305,E67,8,0.4709480122324159,0.0,0.0,1.0
0.0,1.0,0.5991647595677494,0.125,0.0,0.10149724044618187,C126,5 7,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.3486427342975926,0.125,0.0,0.10149724044618187,C126,5 7,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.6116908608312571,0.125,0.11111111111111109,0.21642978772242538,C68,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.21085562039900646,0.0,0.2222222222222222,0.21642978772242538,C70,B,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.48642984819617885,0.125,0.11111111111111109,0.21642978772242538,C68,4,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.15458810467956932,C23 C25 C27,D,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.38622103808811614,0.0,0.0,0.05570149036986376,C53,7,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.4989559494596867,0.0,0.0,0.05410739813385612,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.7620040759933512,0.0,0.0,0.06538764528744409,B19,13,0.746177370030581,0.9999999999999999,0.0,1.0
0.0,0.0,0.5866386583042416,0.0,0.0,0.06640417918791278,D46,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.4363254431421475,0.0,0.0,1.0,C23 C25 C27,3,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.7995823797838746,0.125,0.0,0.14687821814567664,D37,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.7494779747298433,0.125,0.0,0.14687821814567664,D37,5,0.4709480122324159,0.0,0.0,0.0
0.0,0.0,0.7494779747298433,0.0,0.0,0.05182214872781017,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.6743213671487964,0.0,0.11111111111111109,0.15085515328815924,D26,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.2609600254530378,0.0,0.11111111111111109,0.15085515328815924,D26,13,0.5137614678899083,0.9999999999999999,0.0,1.0
0.0,1.0,0.6868474684123042,0.0,0.0,0.2647385704347907,C32,8,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.38622103808811614,0.0,0.2222222222222222,0.32179836714362564,C7,8,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.7118996709393199,0.125,0.11111111111111109,0.32179836714362564,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.5615864557772259,0.125,0.11111111111111109,0.32179836714362564,C23 C25 C27,8,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.6242169620947651,0.125,0.11111111111111109,0.41282050681475896,C80,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.3361166330340848,0.0,0.2222222222222222,0.41282050681475896,C82,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.6242169620947651,0.125,0.11111111111111109,0.41282050681475896,C80,4,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.2609600254530378,0.0,0.0,0.05182214872781017,C23 C25 C27,8 10,0.4709480122324159,0.0,0.0,1.0
0.0,0.0,0.6367430633582729,0.0,0.11111111111111109,0.11980421963065935,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,1.0,0.2609600254530378,0.0,0.11111111111111109,0.11980421963065935,C23 C25 C27,A,0.4709480122324159,0.9999999999999999,0.0,0.0
0.0,0.0,0.3486427342975926,0.0,0.0,0.06831545030031472,C128,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.38622103808811614,0.0,0.0,0.2625265161540666,E39 E41,3,0.4709480122324159,0.0,0.0,0.0
0.0,1.0,0.3486427342975926,0.0,0.0,0.06929138530460494,C52,D,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,0.0,0.7745301772568589,0.0,0.0,0.05182214872781017,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.0,1.0,0.44885154440565533,0.0,0.0,0.2647385704347907,C32,8,0.4709480122324159,0.0,0.0,0.0
0.5000000000000001,0.0,0.3736949368246083,0.125,0.0,0.04684488020593009,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,0.0
0.5000000000000001,1.0,0.3486427342975926,0.125,0.0,0.04684488020593009,C23 C25 C27,10,0.4709480122324159,0.0,0.0,0.0
0.5000000000000001,0.0,0.3736949368246083,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.02244650509867483,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.3110644305070691,0.0,0.0,0.020494635090094408,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.42379934187863966,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.44885154440565533,0.125,0.0,0.05074862022309093,C23 C25 C27,11,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.7118996709393199,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.02244650509867483,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.28601222798005344,0.0,0.0,0.020494635090094408,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.44885154440565533,0.0,0.0,0.025374310111545464,D,10,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.020494635090094408,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.6367430633582729,0.0,0.0,0.024447171857469766,C23 C25 C27,13,0.5290519877675841,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.398747139351624,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.23590782292602214,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.010438000182881157,0.24999999999999997,0.11111111111111109,0.07612293033463641,F4,11,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.04801630397340462,0.24999999999999997,0.11111111111111109,0.07612293033463641,F4,11,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.14822511408146727,0.24999999999999997,0.11111111111111109,0.07612293033463641,F4,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.44885154440565533,0.0,0.3333333333333333,0.07612293033463641,F4,11,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.42379934187863966,0.0,0.0,0.025374310111545464,D56,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.23590782292602214,0.0,0.0,0.025374310111545464,C23 C25 C27,12,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.28601222798005344,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.32359053177057695,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.5240081519867024,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.3361166330340848,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.2985383292435613,0.0,0.0,0.025374310111545464,F33,11,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.18580341787199078,0.0,0.2222222222222222,0.07612293033463641,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.7494779747298433,0.125,0.11111111111111109,0.07612293033463641,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.4989559494596867,0.125,0.11111111111111109,0.07612293033463641,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.24843392418952998,0.125,0.0,0.05074862022309093,C23 C25 C27,12,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3110644305070691,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.44885154440565533,0.0,0.0,0.025374310111545464,C23 C25 C27,9,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3110644305070691,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.29357798165137616,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.5240081519867024,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.5240081519867024,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.008349899102254366,0.0,0.2222222222222222,0.056604230248832196,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.32359053177057695,0.125,0.11111111111111109,0.056604230248832196,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.27348612671654565,0.125,0.11111111111111109,0.056604230248832196,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.4363254431421475,0.0,0.0,0.04098927018018883,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.0,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.23590782292602214,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.0519877675840979,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.549060354513718,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.6743213671487964,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.6492691646217807,0.0,0.0,0.026350245115835676,C23 C25 C27,13,0.39449541284403666,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.46137764566916317,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.04892966360856271,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.36116883556110047,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.3110644305070691,0.125,0.11111111111111109,0.05855610025741262,C23 C25 C27,12,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.5615864557772259,0.0,0.2222222222222222,0.05855610025741262,C23 C25 C27,12,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.36116883556110047,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.3486427342975926,0.125,0.0,0.05074862022309093,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.36116883556110047,0.0,0.0,0.020494635090094408,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.2985383292435613,0.0,0.0,0.020494635090094408,C23 C25 C27,9,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.09812070902743592,0.0,0.2222222222222222,0.05123658772523604,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.38622103808811614,0.125,0.11111111111111109,0.05123658772523604,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.38622103808811614,0.125,0.11111111111111109,0.05123658772523604,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.27348612671654565,0.0,0.0,0.020494635090094408,F33,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3736949368246083,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.04098927018018883,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.2609600254530378,0.0,0.0,0.02244650509867483,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.0,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.09812070902743592,0.125,0.11111111111111109,0.07173122281533045,C23 C25 C27,14,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.1434624456306609,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.5991647595677494,0.0,0.2222222222222222,0.07173122281533045,C23 C25 C27,14,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.3486427342975926,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.398747139351624,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.21085562039900646,0.0,0.0,0.1434624456306609,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.36116883556110047,0.125,0.0,0.05410739813385612,C23 C25 C27,13,0.8990825688073394,0.9999999999999999,0.0,0.0
0.5000000000000001,1.0,0.2985383292435613,0.125,0.0,0.05410739813385612,C23 C25 C27,12,0.4709480122324159,0.0,0.0,0.0
0.5000000000000001,0.0,0.3110644305070691,0.0,0.0,0.061483905270283246,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.1434624456306609,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.2233817216625143,0.0,0.11111111111111109,0.044893010197349675,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.42379934187863966,0.0,0.11111111111111109,0.044893010197349675,C23 C25 C27,13,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.6743213671487964,0.0,0.0,0.05074862022309093,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.09812070902743592,0.0,0.2222222222222222,0.06343577527886367,C23 C25 C27,10,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.5240081519867024,0.125,0.11111111111111109,0.06343577527886367,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.42379934187863966,0.125,0.11111111111111109,0.06343577527886367,C23 C25 C27,10,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,1.0,0.3361166330340848,0.125,0.0,0.027049600139910042,C23 C25 C27,12,0.4709480122324159,0.0,0.0,0.0
0.5000000000000001,1.0,0.3736949368246083,0.125,0.0,0.027049600139910042,C23 C25 C27,12,0.4709480122324159,0.0,0.0,0.0
0.5000000000000001,0.0,0.28601222798005344,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2609600254530378,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.4989559494596867,0.125,0.0,0.05074862022309093,C23 C25 C27,13,0.8715596330275229,0.9999999999999999,0.0,1.0
0.5000000000000001,1.0,0.36116883556110047,0.125,0.0,0.05074862022309093,C23 C25 C27,16,0.4709480122324159,0.0,0.0,1.0
0.5000000000000001,0.0,0.2233817216625143,0.0,0.0,0.020494635090094408,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.44885154440565533,0.0,0.0,0.025374310111545464,C23 C25 C27,13,0.7186544342507645,0.9999999999999999,0.0,1.0
0.5000000000000001,0.0,0.3486427342975926,0.0,0.0,0.0,C23 C25 C27,13,0.4709480122324159,0.9999999999999999,0.0,1.0
